"title","start_time","end_time","description","exercise_title","superset_id","exercise_notes","set_index","set_type","weight_kg","reps","distance_km","duration_seconds","rpe"
"Treino b, full leg day","6 Fev 2025, 19:49","6 Fev 2025, 22:08","","Levantamento De Joelhos Nas Barras Paralelas",,"",0,"normal",,12,,,
"Treino b, full leg day","6 Fev 2025, 19:49","6 Fev 2025, 22:08","","Levantamento De Joelhos Nas Barras Paralelas",,"",1,"normal",,12,,,
"Treino b, full leg day","6 Fev 2025, 19:49","6 Fev 2025, 22:08","","Levantamento De Joelhos Nas Barras Paralelas",,"",2,"normal",,12,,,
"Treino 2 e a","5 Fev 2025, 20:51","5 Fev 2025, 23:11","","Agachamento (Barra)",,"",0,"normal",60,5,,,
"Treino 2 e a","5 Fev 2025, 20:51","5 Fev 2025, 23:11","","Agachamento (Barra)",,"",1,"normal",95,5,,,
"Treino 2 e a","5 Fev 2025, 20:51","5 Fev 2025, 23:11","","Agachamento (Barra)",,"",2,"normal",115,3,,,
"Treino 2 e a","5 Fev 2025, 20:51","5 Fev 2025, 23:11","","Agachamento (Barra)",,"",3,"normal",115,3,,,
"Treino 2 e a","5 Fev 2025, 20:51","5 Fev 2025, 23:11","","Agachamento (Barra)",,"",4,"normal",115,3,,,
"Treino 2 e a","5 Fev 2025, 20:51","5 Fev 2025, 23:11","","Supino (Barra)",,"",0,"normal",60,8,,,
"Treino 2 e a","5 Fev 2025, 20:51","5 Fev 2025, 23:11","","Supino (Barra)",,"",1,"normal",90,2,,,
"Treino 2 e a","5 Fev 2025, 20:51","5 Fev 2025, 23:11","","Supino (Barra)",,"",2,"normal",90,2,,,
"Treino 2 e a","5 Fev 2025, 20:51","5 Fev 2025, 23:11","","Supino (Barra)",,"",3,"normal",90,2,,,
"Treino 2 e a","5 Fev 2025, 20:51","5 Fev 2025, 23:11","","Supino (Barra)",,"",4,"normal",90,2,,,
"Treino 2 e a","5 Fev 2025, 20:51","5 Fev 2025, 23:11","","Desenvolvimento Militar (De Pé) (Barra)",,"",0,"normal",20,8,,,
"Treino 2 e a","5 Fev 2025, 20:51","5 Fev 2025, 23:11","","Desenvolvimento Militar (De Pé) (Barra)",,"",1,"normal",30,8,,,
"Treino 2 e a","5 Fev 2025, 20:51","5 Fev 2025, 23:11","","Desenvolvimento Militar (De Pé) (Barra)",,"",2,"normal",50,5,,,
"Treino 2 e a","5 Fev 2025, 20:51","5 Fev 2025, 23:11","","Desenvolvimento Militar (De Pé) (Barra)",,"",3,"normal",50,5,,,
"Treino 2 e a","5 Fev 2025, 20:51","5 Fev 2025, 23:11","","Desenvolvimento Militar (De Pé) (Barra)",,"",4,"normal",50,5,,,
"Treino 2 e a","5 Fev 2025, 20:51","5 Fev 2025, 23:11","","Desenvolvimento Militar (De Pé) (Barra)",,"",5,"normal",50,5,,,
"Treino 2 e a","5 Fev 2025, 20:51","5 Fev 2025, 23:11","","Desenvolvimento Militar (De Pé) (Barra)",,"",6,"normal",50,5,,,
"Treino 2 e a","5 Fev 2025, 20:51","5 Fev 2025, 23:11","","Supino Inclinado (Halter)",,"",0,"normal",20,15,,,
"Treino 2 e a","5 Fev 2025, 20:51","5 Fev 2025, 23:11","","Supino Inclinado (Halter)",,"",1,"normal",32,8,,,
"Treino 2 e a","5 Fev 2025, 20:51","5 Fev 2025, 23:11","","Supino Inclinado (Halter)",,"",2,"normal",32,8,,,
"Treino 2 e a","5 Fev 2025, 20:51","5 Fev 2025, 23:11","","Supino Inclinado (Halter)",,"",3,"normal",32,8,,,
"Treino 2 e a","5 Fev 2025, 20:51","5 Fev 2025, 23:11","","Crucifixo Reto (Halter)",,"",0,"normal",22,12,,,
"Treino 2 e a","5 Fev 2025, 20:51","5 Fev 2025, 23:11","","Crucifixo Reto (Halter)",,"",1,"normal",22,12,,,
"Treino 2 e a","5 Fev 2025, 20:51","5 Fev 2025, 23:11","","Crucifixo Reto (Halter)",,"",2,"normal",22,12,,,
"Treino 2 e a","5 Fev 2025, 20:51","5 Fev 2025, 23:11","","Elevação Lateral (Halter)",,"",0,"normal",55,8,,,
"Treino 2 e a","5 Fev 2025, 20:51","5 Fev 2025, 23:11","","Elevação Lateral (Halter)",,"",1,"normal",55,8,,,
"Treino 2 e a","5 Fev 2025, 20:51","5 Fev 2025, 23:11","","Elevação Lateral (Halter)",,"",2,"normal",55,8,,,
"Treino 2 e a","5 Fev 2025, 20:51","5 Fev 2025, 23:11","","Tríceps na Polia com Corda",,"",0,"normal",20,15,,,
"Treino 2 e a","5 Fev 2025, 20:51","5 Fev 2025, 23:11","","Tríceps na Polia com Corda",,"",1,"normal",29,8,,,
"Treino 2 e a","5 Fev 2025, 20:51","5 Fev 2025, 23:11","","Tríceps na Polia com Corda",,"",2,"normal",29,8,,,
"Treino 2 e a","5 Fev 2025, 20:51","5 Fev 2025, 23:11","","Tríceps na Polia com Corda",,"",3,"normal",29,8,,,
"Treino 2 e a","5 Fev 2025, 20:51","5 Fev 2025, 23:11","","Tríceps na Polia com Corda",,"",4,"normal",29,8,,,
"Treino 2 e a","5 Fev 2025, 20:51","5 Fev 2025, 23:11","","Tríceps na Polia com Corda",,"",5,"normal",27,8,,,
"Treino 3 e c","4 Fev 2025, 20:31","4 Fev 2025, 22:39","","Barra Fixa (Com Peso)",,"",0,"normal",16,6,,,
"Treino 3 e c","4 Fev 2025, 20:31","4 Fev 2025, 22:39","","Barra Fixa (Com Peso)",,"",1,"normal",16,6,,,
"Treino 3 e c","4 Fev 2025, 20:31","4 Fev 2025, 22:39","","Barra Fixa (Com Peso)",,"",2,"normal",16,6,,,
"Treino 3 e c","4 Fev 2025, 20:31","4 Fev 2025, 22:39","","Barra Fixa (Com Peso)",,"",3,"normal",16,8,,,
"Treino 3 e c","4 Fev 2025, 20:31","4 Fev 2025, 22:39","","Remadas Dobradas (Barra)",,"",0,"normal",60,15,,,
"Treino 3 e c","4 Fev 2025, 20:31","4 Fev 2025, 22:39","","Remadas Dobradas (Barra)",,"",1,"normal",100,8,,,
"Treino 3 e c","4 Fev 2025, 20:31","4 Fev 2025, 22:39","","Remadas Dobradas (Barra)",,"",2,"normal",100,8,,,
"Treino 3 e c","4 Fev 2025, 20:31","4 Fev 2025, 22:39","","Remadas Dobradas (Barra)",,"",3,"normal",110,8,,,
"Treino 3 e c","4 Fev 2025, 20:31","4 Fev 2025, 22:39","","Remada (Halter)",,"",0,"normal",50,24,,,
"Treino 3 e c","4 Fev 2025, 20:31","4 Fev 2025, 22:39","","Remada (Halter)",,"",1,"normal",50,24,,,
"Treino 3 e c","4 Fev 2025, 20:31","4 Fev 2025, 22:39","","Remada (Halter)",,"",2,"normal",50,24,,,
"Treino 3 e c","4 Fev 2025, 20:31","4 Fev 2025, 22:39","","Remada (Corda) Sentado - Pegas Afastadas",,"",0,"normal",100,12,,,
"Treino 3 e c","4 Fev 2025, 20:31","4 Fev 2025, 22:39","","Remada (Corda) Sentado - Pegas Afastadas",,"",1,"normal",113,8,,,
"Treino 3 e c","4 Fev 2025, 20:31","4 Fev 2025, 22:39","","Remada (Corda) Sentado - Pegas Afastadas",,"",2,"normal",127,8,,,
"Treino 3 e c","4 Fev 2025, 20:31","4 Fev 2025, 22:39","","Elevação Lateral (Halter)",,"",0,"normal",20,8,,,
"Treino 3 e c","4 Fev 2025, 20:31","4 Fev 2025, 22:39","","Elevação Lateral (Halter)",,"",1,"normal",20,8,,,
"Treino 3 e c","4 Fev 2025, 20:31","4 Fev 2025, 22:39","","Elevação Lateral (Halter)",,"",2,"normal",20,8,,,
"Treino 3 e c","4 Fev 2025, 20:31","4 Fev 2025, 22:39","","Elevação Lateral (Halter)",,"",3,"normal",20,8,,,
"Treino 3 e c","4 Fev 2025, 20:31","4 Fev 2025, 22:39","","Elevação Lateral (Halter)",,"",4,"normal",20,11,,,
"Treino 3 e c","4 Fev 2025, 20:31","4 Fev 2025, 22:39","","Rosca Direta na Barra W",,"",0,"normal",20,15,,,
"Treino 3 e c","4 Fev 2025, 20:31","4 Fev 2025, 22:39","","Rosca Direta na Barra W",,"",1,"normal",45,8,,,
"Treino 3 e c","4 Fev 2025, 20:31","4 Fev 2025, 22:39","","Rosca Direta na Barra W",,"",2,"normal",40,8,,,
"Treino 3 e c","4 Fev 2025, 20:31","4 Fev 2025, 22:39","","Rosca Direta na Barra W",,"",3,"normal",40,8,,,
"Treino 3 e c","4 Fev 2025, 20:31","4 Fev 2025, 22:39","","Rosca Direta na Barra W",,"",4,"normal",40,8,,,
"Treino 3 e c","4 Fev 2025, 20:31","4 Fev 2025, 22:39","","Rosca Direta na Barra W",,"",5,"normal",40,8,,,
"Treino 3 e c","3 Fev 2025, 20:31","3 Fev 2025, 21:36","","Levantamento Terra (Barra)",,"",0,"normal",60,10,,,
"Treino 3 e c","3 Fev 2025, 20:31","3 Fev 2025, 21:36","","Levantamento Terra (Barra)",,"",1,"normal",105,5,,,
"Treino 3 e c","3 Fev 2025, 20:31","3 Fev 2025, 21:36","","Levantamento Terra (Barra)",,"",2,"normal",130,3,,,
"Treino 3 e c","3 Fev 2025, 20:31","3 Fev 2025, 21:36","","Levantamento Terra (Barra)",,"",3,"normal",130,3,,,
"Treino 3 e c","3 Fev 2025, 20:31","3 Fev 2025, 21:36","","Levantamento Terra (Barra)",,"",4,"normal",130,3,,,
"Treino 3 e c","3 Fev 2025, 20:31","3 Fev 2025, 21:36","","Supino (Barra)",,"",0,"normal",60,6,,,
"Treino 3 e c","3 Fev 2025, 20:31","3 Fev 2025, 21:36","","Supino (Barra)",,"",1,"normal",80,2,,,
"Treino 3 e c","3 Fev 2025, 20:31","3 Fev 2025, 21:36","","Supino (Barra)",,"",2,"normal",80,2,,,
"Treino 3 e c","3 Fev 2025, 20:31","3 Fev 2025, 21:36","","Tríceps na Paralela (Com Peso)",,"",0,"normal",18,4,,,
"Treino 3 e c","3 Fev 2025, 20:31","3 Fev 2025, 21:36","","Tríceps na Paralela (Com Peso)",,"",1,"normal",18,4,,,
"Treino 3 e c","3 Fev 2025, 20:31","3 Fev 2025, 21:36","","Tríceps na Paralela (Com Peso)",,"",2,"normal",18,4,,,
"Treino 3 e c","3 Fev 2025, 20:31","3 Fev 2025, 21:36","","Tríceps na Paralela (Com Peso)",,"",3,"normal",18,4,,,
"Sbd de sexta","1 Fev 2025, 15:13","1 Fev 2025, 17:00","","Agachamento (Barra)",,"",0,"normal",60,6,,,
"Sbd de sexta","1 Fev 2025, 15:13","1 Fev 2025, 17:00","","Agachamento (Barra)",,"",1,"normal",80,5,,,
"Sbd de sexta","1 Fev 2025, 15:13","1 Fev 2025, 17:00","","Agachamento (Barra)",,"",2,"normal",110,4,,,
"Sbd de sexta","1 Fev 2025, 15:13","1 Fev 2025, 17:00","","Agachamento (Barra)",,"",3,"normal",130,8,,,
"Sbd de sexta","1 Fev 2025, 15:13","1 Fev 2025, 17:00","","Agachamento (Barra)",,"",4,"normal",130,8,,,
"Sbd de sexta","1 Fev 2025, 15:13","1 Fev 2025, 17:00","","Supino (Barra)",,"",0,"normal",40,8,,,
"Sbd de sexta","1 Fev 2025, 15:13","1 Fev 2025, 17:00","","Supino (Barra)",,"",1,"normal",60,6,,,
"Sbd de sexta","1 Fev 2025, 15:13","1 Fev 2025, 17:00","","Supino (Barra)",,"",2,"normal",85,8,,,
"Sbd de sexta","1 Fev 2025, 15:13","1 Fev 2025, 17:00","","Supino (Barra)",,"",3,"normal",85,8,,,
"Sbd de sexta","1 Fev 2025, 15:13","1 Fev 2025, 17:00","","Levantamento Terra (Barra)",,"",0,"normal",60,10,,,
"Sbd de sexta","1 Fev 2025, 15:13","1 Fev 2025, 17:00","","Levantamento Terra (Barra)",,"",1,"normal",100,5,,,
"Sbd de sexta","1 Fev 2025, 15:13","1 Fev 2025, 17:00","","Levantamento Terra (Barra)",,"",2,"normal",140,3,,,
"Sbd de sexta","1 Fev 2025, 15:13","1 Fev 2025, 17:00","","Levantamento Terra (Barra)",,"",3,"normal",165,8,,,
"Sbd de sexta","1 Fev 2025, 15:13","1 Fev 2025, 17:00","","Levantamento Terra (Barra)",,"",4,"normal",165,8,,,
"Treino b, full leg day","30 Jan 2025, 20:12","30 Jan 2025, 22:53","","Cadeira Flexora (Máquina)",,"",0,"normal",50,15,,,
"Treino b, full leg day","30 Jan 2025, 20:12","30 Jan 2025, 22:53","","Cadeira Flexora (Máquina)",,"",1,"normal",110,8,,,
"Treino b, full leg day","30 Jan 2025, 20:12","30 Jan 2025, 22:53","","Cadeira Flexora (Máquina)",,"",2,"normal",110,8,,,
"Treino b, full leg day","30 Jan 2025, 20:12","30 Jan 2025, 22:53","","Cadeira Flexora (Máquina)",,"",3,"normal",110,8,,,
"Treino b, full leg day","30 Jan 2025, 20:12","30 Jan 2025, 22:53","","Cadeira Flexora (Máquina)",,"",4,"normal",90,8,,,
"Treino b, full leg day","30 Jan 2025, 20:12","30 Jan 2025, 22:53","","Flexão de Pernas em Pé",,"",0,"normal",35,8,,,
"Treino b, full leg day","30 Jan 2025, 20:12","30 Jan 2025, 22:53","","Flexão de Pernas em Pé",,"",1,"normal",37.5,8,,,
"Treino b, full leg day","30 Jan 2025, 20:12","30 Jan 2025, 22:53","","Flexão de Pernas em Pé",,"",2,"normal",37.5,8,,,
"Treino b, full leg day","30 Jan 2025, 20:12","30 Jan 2025, 22:53","","Leg Press 45º (Máquina)",,"",0,"normal",200,15,,,
"Treino b, full leg day","30 Jan 2025, 20:12","30 Jan 2025, 22:53","","Leg Press 45º (Máquina)",,"",1,"normal",280,8,,,
"Treino b, full leg day","30 Jan 2025, 20:12","30 Jan 2025, 22:53","","Leg Press 45º (Máquina)",,"",2,"normal",280,8,,,
"Treino b, full leg day","30 Jan 2025, 20:12","30 Jan 2025, 22:53","","Leg Press 45º (Máquina)",,"",3,"normal",280,8,,,
"Treino b, full leg day","30 Jan 2025, 20:12","30 Jan 2025, 22:53","","Elevação Pélvica (Barra)",,"",0,"normal",100,15,,,
"Treino b, full leg day","30 Jan 2025, 20:12","30 Jan 2025, 22:53","","Elevação Pélvica (Barra)",,"",1,"normal",230,8,,,
"Treino b, full leg day","30 Jan 2025, 20:12","30 Jan 2025, 22:53","","Elevação Pélvica (Barra)",,"",2,"normal",230,8,,,
"Treino b, full leg day","30 Jan 2025, 20:12","30 Jan 2025, 22:53","","Elevação Pélvica (Barra)",,"",3,"normal",230,8,,,
"Treino b, full leg day","30 Jan 2025, 20:12","30 Jan 2025, 22:53","","Agachamento Búlgaro",,"",0,"normal",28,10,,,
"Treino b, full leg day","30 Jan 2025, 20:12","30 Jan 2025, 22:53","","Agachamento Búlgaro",,"",1,"normal",28,10,,,
"Treino b, full leg day","30 Jan 2025, 20:12","30 Jan 2025, 22:53","","Agachamento Búlgaro",,"",2,"normal",28,11,,,
"Treino b, full leg day","30 Jan 2025, 20:12","30 Jan 2025, 22:53","","Cadeira Extensora (Máquina)",,"",0,"normal",58,12,,,
"Treino b, full leg day","30 Jan 2025, 20:12","30 Jan 2025, 22:53","","Cadeira Extensora (Máquina)",,"",1,"normal",58,24,,,
"Treino b, full leg day","30 Jan 2025, 20:12","30 Jan 2025, 22:53","","Cadeira Extensora (Máquina)",,"",2,"normal",58,24,,,
"Treino b, full leg day","30 Jan 2025, 20:12","30 Jan 2025, 22:53","","Cadeira Extensora (Máquina)",,"",3,"normal",58,24,,,
"Treino b, full leg day","30 Jan 2025, 20:12","30 Jan 2025, 22:53","","Elevação Unilateral de Panturrilha em Pé (Barra)",,"",0,"normal",100,12,,,
"Treino b, full leg day","30 Jan 2025, 20:12","30 Jan 2025, 22:53","","Elevação Unilateral de Panturrilha em Pé (Barra)",,"",1,"normal",100,12,,,
"Treino b, full leg day","30 Jan 2025, 20:12","30 Jan 2025, 22:53","","Elevação Unilateral de Panturrilha em Pé (Barra)",,"",2,"normal",100,8,,,
"Treino b, full leg day","30 Jan 2025, 20:12","30 Jan 2025, 22:53","","Elevação Unilateral de Panturrilha em Pé (Barra)",,"",3,"normal",100,8,,,
"Treino b, full leg day","30 Jan 2025, 20:12","30 Jan 2025, 22:53","","Elevação Unilateral de Panturrilha em Pé (Barra)",,"",4,"normal",100,8,,,
"Treino b, full leg day","30 Jan 2025, 20:12","30 Jan 2025, 22:53","","Abdominal Na Máquina",,"",0,"normal",27,15,,,
"Treino b, full leg day","30 Jan 2025, 20:12","30 Jan 2025, 22:53","","Abdominal Na Máquina",,"",1,"normal",64,8,,,
"Treino b, full leg day","30 Jan 2025, 20:12","30 Jan 2025, 22:53","","Abdominal Na Máquina",,"",2,"normal",64,8,,,
"Treino b, full leg day","30 Jan 2025, 20:12","30 Jan 2025, 22:53","","Abdominal Na Máquina",,"",3,"normal",65,8,,,
"Treino b, full leg day","30 Jan 2025, 20:12","30 Jan 2025, 22:53","","Levantamento De Joelhos Nas Barras Paralelas",,"",0,"normal",,12,,,
"Treino b, full leg day","30 Jan 2025, 20:12","30 Jan 2025, 22:53","","Levantamento De Joelhos Nas Barras Paralelas",,"",1,"normal",,12,,,
"Treino b, full leg day","30 Jan 2025, 20:12","30 Jan 2025, 22:53","","Levantamento De Joelhos Nas Barras Paralelas",,"",2,"normal",,12,,,
"Treino 2 e a","29 Jan 2025, 20:02","29 Jan 2025, 22:08","","Agachamento (Barra)",,"",0,"normal",60,5,,,
"Treino 2 e a","29 Jan 2025, 20:02","29 Jan 2025, 22:08","","Agachamento (Barra)",,"",1,"normal",95,5,,,
"Treino 2 e a","29 Jan 2025, 20:02","29 Jan 2025, 22:08","","Agachamento (Barra)",,"",2,"normal",115,2,,,
"Treino 2 e a","29 Jan 2025, 20:02","29 Jan 2025, 22:08","","Agachamento (Barra)",,"",3,"normal",115,2,,,
"Treino 2 e a","29 Jan 2025, 20:02","29 Jan 2025, 22:08","","Agachamento (Barra)",,"",4,"normal",115,2,,,
"Treino 2 e a","29 Jan 2025, 20:02","29 Jan 2025, 22:08","","Supino (Barra)",,"",0,"normal",60,8,,,
"Treino 2 e a","29 Jan 2025, 20:02","29 Jan 2025, 22:08","","Supino (Barra)",,"",1,"normal",80,5,,,
"Treino 2 e a","29 Jan 2025, 20:02","29 Jan 2025, 22:08","","Supino (Barra)",,"",2,"normal",80,5,,,
"Treino 2 e a","29 Jan 2025, 20:02","29 Jan 2025, 22:08","","Supino (Barra)",,"",3,"normal",80,5,,,
"Treino 2 e a","29 Jan 2025, 20:02","29 Jan 2025, 22:08","","Supino (Barra)",,"",4,"normal",80,5,,,
"Treino 2 e a","29 Jan 2025, 20:02","29 Jan 2025, 22:08","","Desenvolvimento Militar (De Pé) (Barra)",,"",0,"normal",20,8,,,
"Treino 2 e a","29 Jan 2025, 20:02","29 Jan 2025, 22:08","","Desenvolvimento Militar (De Pé) (Barra)",,"",1,"normal",30,8,,,
"Treino 2 e a","29 Jan 2025, 20:02","29 Jan 2025, 22:08","","Desenvolvimento Militar (De Pé) (Barra)",,"",2,"normal",50,5,,,
"Treino 2 e a","29 Jan 2025, 20:02","29 Jan 2025, 22:08","","Desenvolvimento Militar (De Pé) (Barra)",,"",3,"normal",50,5,,,
"Treino 2 e a","29 Jan 2025, 20:02","29 Jan 2025, 22:08","","Desenvolvimento Militar (De Pé) (Barra)",,"",4,"normal",50,5,,,
"Treino 2 e a","29 Jan 2025, 20:02","29 Jan 2025, 22:08","","Desenvolvimento Militar (De Pé) (Barra)",,"",5,"normal",50,5,,,
"Treino 2 e a","29 Jan 2025, 20:02","29 Jan 2025, 22:08","","Supino Inclinado (Halter)",,"",0,"normal",20,15,,,
"Treino 2 e a","29 Jan 2025, 20:02","29 Jan 2025, 22:08","","Supino Inclinado (Halter)",,"",1,"normal",32,8,,,
"Treino 2 e a","29 Jan 2025, 20:02","29 Jan 2025, 22:08","","Supino Inclinado (Halter)",,"",2,"normal",32,8,,,
"Treino 2 e a","29 Jan 2025, 20:02","29 Jan 2025, 22:08","","Supino Inclinado (Halter)",,"",3,"normal",32,7,,,
"Treino 2 e a","29 Jan 2025, 20:02","29 Jan 2025, 22:08","","Crucifixo Reto (Halter)",,"",0,"normal",22,12,,,
"Treino 2 e a","29 Jan 2025, 20:02","29 Jan 2025, 22:08","","Crucifixo Reto (Halter)",,"",1,"normal",22,12,,,
"Treino 2 e a","29 Jan 2025, 20:02","29 Jan 2025, 22:08","","Crucifixo Reto (Halter)",,"",2,"normal",22,10,,,
"Treino 2 e a","29 Jan 2025, 20:02","29 Jan 2025, 22:08","","Elevação Lateral (Halter)",,"Na maquina",0,"normal",50,8,,,
"Treino 2 e a","29 Jan 2025, 20:02","29 Jan 2025, 22:08","","Elevação Lateral (Halter)",,"Na maquina",1,"normal",55,8,,,
"Treino 2 e a","29 Jan 2025, 20:02","29 Jan 2025, 22:08","","Elevação Lateral (Halter)",,"Na maquina",2,"normal",55,8,,,
"Treino 2 e a","29 Jan 2025, 20:02","29 Jan 2025, 22:08","","Tríceps na Polia com Corda",,"",0,"normal",20,15,,,
"Treino 2 e a","29 Jan 2025, 20:02","29 Jan 2025, 22:08","","Tríceps na Polia com Corda",,"",1,"normal",27,8,,,
"Treino 2 e a","29 Jan 2025, 20:02","29 Jan 2025, 22:08","","Tríceps na Polia com Corda",,"",2,"normal",27,8,,,
"Treino 2 e a","29 Jan 2025, 20:02","29 Jan 2025, 22:08","","Tríceps na Polia com Corda",,"",3,"normal",27,8,,,
"Treino 2 e a","29 Jan 2025, 20:02","29 Jan 2025, 22:08","","Tríceps na Polia com Corda",,"",4,"normal",27,8,,,
"Treino 2 e a","29 Jan 2025, 20:02","29 Jan 2025, 22:08","","Tríceps na Polia com Corda",,"",5,"normal",27,8,,,
"Treino 3 e c","28 Jan 2025, 20:20","28 Jan 2025, 22:22","","Manguito",,"",0,"normal",2.5,40,,,
"Treino 3 e c","28 Jan 2025, 20:20","28 Jan 2025, 22:22","","Manguito",,"",1,"normal",2.5,40,,,
"Treino 3 e c","28 Jan 2025, 20:20","28 Jan 2025, 22:22","","Manguito",,"",2,"normal",2.5,40,,,
"Treino 3 e c","28 Jan 2025, 20:20","28 Jan 2025, 22:22","","Barra Fixa (Com Peso)",,"",0,"normal",16,6,,,
"Treino 3 e c","28 Jan 2025, 20:20","28 Jan 2025, 22:22","","Barra Fixa (Com Peso)",,"",1,"normal",16,6,,,
"Treino 3 e c","28 Jan 2025, 20:20","28 Jan 2025, 22:22","","Barra Fixa (Com Peso)",,"",2,"normal",16,6,,,
"Treino 3 e c","28 Jan 2025, 20:20","28 Jan 2025, 22:22","","Barra Fixa (Com Peso)",,"",3,"normal",16,8,,,
"Treino 3 e c","28 Jan 2025, 20:20","28 Jan 2025, 22:22","","Remadas Dobradas (Barra)",,"",0,"normal",60,15,,,
"Treino 3 e c","28 Jan 2025, 20:20","28 Jan 2025, 22:22","","Remadas Dobradas (Barra)",,"",1,"normal",100,8,,,
"Treino 3 e c","28 Jan 2025, 20:20","28 Jan 2025, 22:22","","Remadas Dobradas (Barra)",,"",2,"normal",100,8,,,
"Treino 3 e c","28 Jan 2025, 20:20","28 Jan 2025, 22:22","","Remadas Dobradas (Barra)",,"",3,"normal",100,8,,,
"Treino 3 e c","28 Jan 2025, 20:20","28 Jan 2025, 22:22","","Remada (Halter)",,"",0,"normal",48,24,,,
"Treino 3 e c","28 Jan 2025, 20:20","28 Jan 2025, 22:22","","Remada (Halter)",,"",1,"normal",48,24,,,
"Treino 3 e c","28 Jan 2025, 20:20","28 Jan 2025, 22:22","","Remada (Halter)",,"",2,"normal",46,18,,,
"Treino 3 e c","28 Jan 2025, 20:20","28 Jan 2025, 22:22","","Remada (Corda) Sentado - Pegas Afastadas",,"",0,"normal",100,12,,,
"Treino 3 e c","28 Jan 2025, 20:20","28 Jan 2025, 22:22","","Remada (Corda) Sentado - Pegas Afastadas",,"",1,"normal",100,10,,,
"Treino 3 e c","28 Jan 2025, 20:20","28 Jan 2025, 22:22","","Remada (Corda) Sentado - Pegas Afastadas",,"",2,"normal",100,9,,,
"Treino 3 e c","28 Jan 2025, 20:20","28 Jan 2025, 22:22","","Elevação Lateral (Halter)",,"",0,"normal",20,8,,,
"Treino 3 e c","28 Jan 2025, 20:20","28 Jan 2025, 22:22","","Elevação Lateral (Halter)",,"",1,"normal",20,8,,,
"Treino 3 e c","28 Jan 2025, 20:20","28 Jan 2025, 22:22","","Elevação Lateral (Halter)",,"",2,"normal",20,8,,,
"Treino 3 e c","28 Jan 2025, 20:20","28 Jan 2025, 22:22","","Elevação Lateral (Halter)",,"",3,"normal",20,8,,,
"Treino 3 e c","28 Jan 2025, 20:20","28 Jan 2025, 22:22","","Elevação Lateral (Halter)",,"",4,"normal",20,6,,,
"Treino 3 e c","28 Jan 2025, 20:20","28 Jan 2025, 22:22","","Rosca Direta na Barra W",,"",0,"normal",17,15,,,
"Treino 3 e c","28 Jan 2025, 20:20","28 Jan 2025, 22:22","","Rosca Direta na Barra W",,"",1,"normal",35,8,,,
"Treino 3 e c","28 Jan 2025, 20:20","28 Jan 2025, 22:22","","Rosca Direta na Barra W",,"",2,"normal",40,8,,,
"Treino 3 e c","28 Jan 2025, 20:20","28 Jan 2025, 22:22","","Rosca Direta na Barra W",,"",3,"normal",40,8,,,
"Treino 3 e c","28 Jan 2025, 20:20","28 Jan 2025, 22:22","","Rosca Direta na Barra W",,"",4,"normal",40,8,,,
"Treino 3 e c","28 Jan 2025, 20:20","28 Jan 2025, 22:22","","Rosca Direta na Barra W",,"",5,"normal",40,8,,,
"Treino 3 e c","27 Jan 2025, 18:28","27 Jan 2025, 19:51","","Levantamento Terra (Barra)",,"",0,"normal",60,10,,,
"Treino 3 e c","27 Jan 2025, 18:28","27 Jan 2025, 19:51","","Levantamento Terra (Barra)",,"",1,"normal",105,5,,,
"Treino 3 e c","27 Jan 2025, 18:28","27 Jan 2025, 19:51","","Levantamento Terra (Barra)",,"",2,"normal",130,2,,,
"Treino 3 e c","27 Jan 2025, 18:28","27 Jan 2025, 19:51","","Levantamento Terra (Barra)",,"",3,"normal",130,2,,,
"Treino 3 e c","27 Jan 2025, 18:28","27 Jan 2025, 19:51","","Levantamento Terra (Barra)",,"",4,"normal",130,2,,,
"Treino 3 e c","27 Jan 2025, 18:28","27 Jan 2025, 19:51","","Supino (Barra)",,"",0,"normal",60,6,,,
"Treino 3 e c","27 Jan 2025, 18:28","27 Jan 2025, 19:51","","Supino (Barra)",,"",1,"normal",75,5,,,
"Treino 3 e c","27 Jan 2025, 18:28","27 Jan 2025, 19:51","","Supino (Barra)",,"",2,"normal",75,5,,,
"Treino 3 e c","27 Jan 2025, 18:28","27 Jan 2025, 19:51","","Supino (Barra)",,"",3,"normal",75,5,,,
"Treino 3 e c","27 Jan 2025, 18:28","27 Jan 2025, 19:51","","Supino (Barra)",,"",4,"normal",75,5,,,
"Treino 3 e c","27 Jan 2025, 18:28","27 Jan 2025, 19:51","","Tríceps na Paralela (Com Peso)",,"",0,"normal",16,10,,,
"Treino 3 e c","27 Jan 2025, 18:28","27 Jan 2025, 19:51","","Tríceps na Paralela (Com Peso)",,"",1,"normal",16,10,,,
"Treino 3 e c","27 Jan 2025, 18:28","27 Jan 2025, 19:51","","Tríceps na Paralela (Com Peso)",,"",2,"normal",16,10,,,
"Treino 3 e c","27 Jan 2025, 18:28","27 Jan 2025, 19:51","","Tríceps na Paralela (Com Peso)",,"",3,"normal",16,10,,,
